"","BirdID","birthyear","FatScore","age_year","SexEstimate","newlifespan","RightTarsus_z","newstat","avg_invert.x","fatobserver","CatchTime_mins","CatchID","avg_invert.y","Whodunnit","RTL"
"1398",6884,2017,1,1,1,847,0.743650836562341,"Sub",3.42862364764286,"TJB",518,10433,NA,NA,NA
"1399",6884,2017,1,2,1,847,1.39970255643373,"Sub",2.98437240835714,"TC",570,10764,NA,NA,NA
"1400",6886,2018,1,2,1,588,1.49342269847487,"Sub",2.58767040242857,"TJB",710,10908,NA,NA,NA
"1401",6886,2018,1,1,1,588,0.83737276620067,"Sub",4.917540181,"MJB",975,10866,NA,NA,NA
"1402",6886,2018,1,1,1,588,1.30598062679531,"Sub",2.98437240835714,"TC",985,10725,NA,NA,NA
"1403",6887,2017,2,4,1,1763,1.96203055906951,"Dom",4.46788579221429,"TO",520,11050,NA,NA,NA
"1404",6887,2017,2,1,1,1763,1.11853676751865,"Sub",3.42862364764286,"AVE",492,10436,NA,NA,NA
"1405",6887,2017,2,2,1,1763,1.68086655775162,"Sub",2.98437240835714,"TJB",915,10735,NA,NA,NA
"1406",6888,2017,1,1,0,670,-1.41194460713411,"Sub",3.42862364764286,"AVE",549,10437,NA,NA,NA
"1407",6889,2018,2,3,1,1440,0.556206977285591,"Dom",4.46788579221429,"MJB",645,11042,NA,NA,NA
"1408",6895,2017,1,4,1,1422,1.30598062679531,"Dom",4.46788579221429,"TC",645,11043,NA,NA,NA
"1409",6895,2017,2,1,1,1422,0.743650836562341,"Sub",3.42862364764286,"TJB",1005,10451,NA,NA,NA
"1410",6895,2017,1,4,1,1422,0.649928906924011,"Dom",5.32664501235714,"FS",579,11027,NA,NA,NA
"1411",6896,2018,2,1,1,1361,0.36876490560603,"Sub",2.98437240835714,"TC",545,10739,NA,NA,NA
"1412",6897,2017,1,1,1,666,1.96203055906951,"Sub",3.42862364764286,"CD",572,10459,NA,NA,NA
"1413",6897,2017,1,1,1,666,1.86831041702837,"Sub",3.42862364764286,"CD",667,10475,NA,NA,NA
"1414",6901,2018,1,1,0,436,-1.13078060581622,"Sub",4.917540181,"MJB",905,10871,NA,NA,NA
"1415",6901,2018,1,1,0,436,-1.78683232568761,"Sub",4.917540181,"EC",867,10884,NA,NA,NA
"1416",6902,2017,2,1,0,1286,-0.38100874390369,"Dom",3.42862364764286,"CD",707,10489,NA,NA,NA
"1417",6904,2017,1,1,0,1294,-1.31822446509297,"Sub",3.42862364764286,"TJB",570,10492,NA,NA,NA
"1418",6908,2017,2,1,1,283,0.36876490560603,"Sub",3.42862364764286,"TJB",689,10496,NA,NA,NA
"1419",6920,2018,2,1,0,1519,0.2750429759677,"Sub",2.98437240835714,"TJB",900,10723,NA,NA,NA
"1420",6920,2018,1,1,0,1519,-0.0998429549886113,"Sub",4.917540181,"EC",675,10859,NA,NA,NA
"1421",6920,2018,1,4,0,1519,-0.0998429549886113,"Dom",4.20351862385714,"FS",845,11262,NA,NA,NA
"1422",6920,2018,2,4,0,1519,-0.00612102535019165,"Dom",3.1593320765,"CL",1005,11342,NA,NA,NA
"1423",6926,2018,3,2,0,1162,-0.943336746539473,"Sub",2.58767040242857,"MAD",915,10966,NA,NA,NA
"1424",7068,2018,2,1,1,1110,0.93109469583909,"Sub",2.98437240835714,"TJB",610,10710,NA,NA,NA
"1425",7068,2018,1,2,1,1110,1.30598062679531,"Sub",2.58767040242857,"TJB",650,10928,NA,NA,NA
"1426",7068,2018,2,3,1,1110,1.02481483788023,"Dom",5.32664501235714,"MJB",533,10990,NA,NA,NA
"1427",7069,2018,2,1,1,1116,1.02481483788023,"Sub",2.98437240835714,"TJB",825,10711,NA,NA,NA
"1428",7069,2018,0,3,1,1116,1.11853676751865,"Dom",4.46788579221429,"TO",584,11118,NA,NA,NA
"1429",7069,2018,2,3,1,1116,1.02481483788023,"Dom",4.46788579221429,"TO",665,11072,NA,NA,NA
"1430",7070,2018,3,1,1,1379,0.18132104632937,"Sub",2.98437240835714,"TJB",490,10712,NA,NA,NA
"1431",7070,2018,1,1,1,1379,0.2750429759677,"Sub",4.917540181,"TC",1002,10889,NA,NA,NA
"1432",7070,2018,2,3,1,1379,-0.0998429549886113,"Dom",4.46788579221429,"BO",538,11124,NA,NA,NA
"1433",7074,2018,2,1,1,177,1.21225869715698,"Sub",2.98437240835714,"TC",918,10716,NA,NA,NA
"1434",7074,2018,1,1,1,177,1.11853676751865,"Sub",2.98437240835714,"TC",720,10773,NA,NA,NA
"1435",7077,2018,2,1,0,165,-1.31822446509297,"Sub",2.98437240835714,"TJB",525,10745,NA,NA,NA
"1436",7078,2018,1,1,0,537,-1.13078060581622,"Sub",2.98437240835714,"TC",1050,10746,NA,NA,NA
"1437",7080,2018,1,1,1,159,1.96203055906951,"Sub",2.98437240835714,"TJB",483,10748,NA,NA,NA
"1438",7081,2018,1,1,1,1591,0.743650836562341,"Sub",2.98437240835714,"TJB",970,10749,NA,NA,NA
"1439",7081,2018,0,3,1,1591,0.93109469583909,"Dom",4.46788579221429,"TO",625,11073,NA,NA,NA
"1440",7082,2018,1,1,0,1411,-1.22450253545455,"Sub",2.98437240835714,"TJB",575,10750,NA,NA,NA
"1441",7083,2018,1,1,0,1242,-0.662172745221582,"Sub",2.98437240835714,"TJB",510,10751,NA,NA,NA
"1442",7084,2018,2,2,1,680,1.39970255643373,"Sub",2.58767040242857,"MAD",1000,10952,NA,NA,NA
"1443",7084,2018,1,1,1,680,1.21225869715698,"Sub",2.98437240835714,"TC",945,10752,NA,NA,NA
"1444",7085,2018,2,1,0,302,-1.31822446509297,"Sub",2.98437240835714,"TJB",900,10753,NA,NA,NA
"1445",7086,2018,1,1,0,676,-0.287286814265271,"Sub",2.98437240835714,"TC",1020,10754,NA,NA,NA
"1446",7088,2018,2,1,0,676,-1.13078060581622,"Sub",2.98437240835714,"TJB",570,10756,NA,NA,NA
"1447",7089,2018,2,1,1,153,-1.31822446509297,"Sub",2.98437240835714,"TJB",940,10757,NA,NA,NA
"1448",7090,2018,1,1,0,1395,-0.943336746539473,"Sub",2.98437240835714,"TJB",610,10762,NA,NA,NA
"1449",7090,2018,3,1,0,1395,-1.03705867617789,"Sub",4.917540181,"MJB",NA,10847,NA,NA,NA
"1450",7097,2018,2,1,1,145,2.14947441834626,"Sub",2.98437240835714,"TC",885,10778,NA,NA,NA
"1451",7100,2018,2,1,0,449,-1.97427439736717,"Dom",4.917540181,"CBC",895,10848,NA,NA,NA
"1452",7102,2018,1,1,1,1257,0.462486835244449,"Sub",4.917540181,"CBC",947,10861,NA,NA,NA
"1453",7102,2018,3,2,1,1257,0.462486835244449,"Sub",2.58767040242857,"MAD",943,10947,NA,NA,NA
"1454",7102,2018,0,3,1,1257,0.743650836562341,"Dom",4.46788579221429,"TC",895,11097,NA,NA,NA
"1455",7103,2018,1,1,0,352,-0.193564884626941,"Sub",4.917540181,"MJB",900,10862,NA,NA,NA
"1456",7108,2019,2,1,1,237,1.58714462811329,"Sub",2.58767040242857,"MAD",650,10913,NA,NA,NA
"1457",7109,2018,1,1,0,1366,-0.568450815583252,"Sub",4.917540181,"TC",607,10893,NA,NA,NA
"1458",7109,2018,2,4,0,1366,-0.943336746539473,"Dom",4.20351862385714,"AAS",559,11216,NA,NA,NA
"1459",7112,2019,1,1,1,176,0.462486835244449,"Sub",2.58767040242857,"TJB",910,10902,NA,NA,NA
"1460",7114,2019,2,1,1,1040,0.83737276620067,"Sub",2.58767040242857,"TJB",1010,10916,NA,NA,NA
"1461",7121,2019,2,1,1,300,0.83737276620067,"Sub",2.58767040242857,"MAD",450,10923,NA,NA,NA
"1462",7122,2019,2,1,1,867,1.58714462811329,"Sub",2.58767040242857,"TJB",665,10924,NA,NA,NA
"1463",7122,2019,1,2,1,867,1.21225869715698,"Dom",5.32664501235714,"FS",656,10982,NA,NA,NA
"1464",7124,2019,3,1,1,297,0.18132104632937,"Sub",2.58767040242857,"MAD",655,10932,NA,NA,NA
"1465",7125,2019,1,1,1,154,-1.03705867617789,"Sub",2.58767040242857,"SW",1015,10933,NA,NA,NA
"1466",7126,2019,3,1,1,861,1.11853676751865,"Sub",2.58767040242857,"TJB",955,10934,NA,NA,NA
"1467",7127,2019,3,1,0,1207,-0.193564884626941,"Sub",2.58767040242857,"MAD",985,10935,NA,NA,NA
"1468",7127,2019,0,2,0,1207,0.462486835244449,"Dom",4.46788579221429,"TO",1002,11102,NA,NA,NA
"1469",7127,2019,0,3,0,1207,0.18132104632937,"Dom",3.1593320765,"BB",642,11352,NA,NA,NA
"1470",7128,2019,2,1,1,291,1.21225869715698,"Sub",2.58767040242857,"TJB",510,10936,NA,NA,NA
"1471",7129,2019,2,1,0,291,-0.0998429549886113,"Sub",2.58767040242857,"TJB",510,10937,NA,NA,NA
"1472",7130,2019,3,1,0,854,-0.287286814265271,"Sub",2.58767040242857,"MAD",490,10938,NA,NA,NA
"1473",7131,2019,1,1,1,849,-0.943336746539473,"Sub",2.58767040242857,"SW",550,10939,NA,NA,NA
"1474",7133,2019,2,1,1,850,1.77458848738995,"Sub",2.58767040242857,"SW",470,10941,NA,NA,NA
"1475",7137,2019,2,1,0,847,-0.849616604498331,"Sub",2.58767040242857,"TJB",566,10970,NA,NA,NA
"1476",7137,2019,0,2,0,847,NA,"Dom",4.46788579221429,"TO",NA,11049,NA,NA,NA
"1477",7137,2019,3,2,0,847,-0.287286814265271,"Dom",4.46788579221429,"TO",590,11099,NA,NA,NA
"1478",7138,2019,2,1,0,869,-2.44288225796182,"Sub",2.58767040242857,"MAD",715,10971,NA,NA,NA
"1479",7141,2019,2,1,1,284,1.21225869715698,"Sub",2.58767040242857,"TJB",595,10974,NA,NA,NA
"1480",7143,2019,3,1,1,846,1.96203055906951,"Sub",2.58767040242857,"MAD",1015,10977,NA,NA,NA
"1481",7147,2020,1,1,1,600,0.0875991166909504,"Sub",5.32664501235714,"MJB",1106,10993,NA,NA,NA
"1482",7147,2020,2,1,1,600,0.36876490560603,"Sub",4.46788579221429,"MJB",1029,11033,NA,NA,NA
"1483",7149,2020,2,1,1,422,0.743650836562341,"Sub",5.32664501235714,"FS",690,10995,NA,NA,NA
"1484",7149,2020,1,1,1,422,0.556206977285591,"Sub",4.46788579221429,"TC",696,11105,NA,NA,NA
"1485",7150,2020,1,1,0,632,-0.474728885944833,"Sub",5.32664501235714,"KL",585,10996,NA,NA,NA
"1486",7155,2020,2,1,1,417,0.743650836562341,"Sub",5.32664501235714,"FS",946,11013,NA,NA,NA
"1487",7157,2020,1,2,1,750,1.86831041702837,"Dom",3.1593320765,"CL",738,11304,NA,NA,NA
"1488",7157,2020,2,1,1,750,0.93109469583909,"Sub",5.32664501235714,"KL",593,11019,NA,NA,NA
"1489",7158,2020,2,1,1,570,-0.755894674859912,"Sub",5.32664501235714,"FS",661,11020,NA,NA,NA
"1490",7158,2020,0,2,1,570,-0.00612102535019165,"Sub",4.20351862385714,"FS",569,11266,NA,NA,NA
"1491",7158,2020,1,2,1,570,-0.755894674859912,"Sub",4.20351862385714,"CL",NA,11175,NA,NA,NA
"1492",7162,2020,2,1,1,379,1.11853676751865,"Dom",4.46788579221429,"FS",885,11025,NA,NA,NA
"1493",7166,2020,1,1,0,714,-1.03705867617789,"Dom",4.46788579221429,"TC",571,11037,NA,NA,NA
"1494",7167,2020,2,1,1,532,0.649928906924011,"Sub",4.46788579221429,"BO",930,11161,NA,NA,NA
"1495",7167,2020,2,1,1,532,0.649928906924011,"Sub",4.46788579221429,"FS",890,11038,NA,NA,NA
"1496",7168,2020,1,1,0,361,0.18132104632937,"Sub",4.46788579221429,"TC",920,11039,NA,NA,NA
"1497",7170,2020,2,1,0,428,-0.287286814265271,"Dom",4.46788579221429,"BO",683,11052,NA,NA,NA
"1498",7172,2020,2,1,1,519,1.21225869715698,"Sub",4.46788579221429,"BO",894,11058,NA,NA,NA
"1499",7179,2020,3,1,1,692,0.556206977285591,"Sub",4.46788579221429,"TO",855,11092,NA,NA,NA
"1500",7179,2020,2,1,1,692,0.83737276620067,"Sub",4.46788579221429,"BO",614,11081,NA,NA,NA
"1501",7179,2020,2,1,1,692,1.02481483788023,"Sub",4.46788579221429,"TO",1078,11091,NA,NA,NA
"1502",7179,2020,1,2,1,692,0.2750429759677,"Sub",4.20351862385714,"AAS",530,11215,NA,NA,NA
